Date,Location,Crime_Type,Incidents_Reported
2016-07-19,Downtown,Theft,5
2016-07-19,Downtown,Assault,0
2016-07-19,Downtown,Burglary,7
2016-07-19,Downtown,Vandalism,6
2016-07-19,Downtown,Fraud,4
2016-07-19,Downtown,Drug Offense,7
2016-07-19,Suburb,Theft,4
2016-07-19,Suburb,Assault,5
2016-07-19,Suburb,Burglary,4
2016-07-19,Suburb,Vandalism,7
2016-07-19,Suburb,Fraud,7
2016-07-19,Suburb,Drug Offense,3
2016-07-19,Rural Area,Theft,2
2016-07-19,Rural Area,Assault,2
2016-07-19,Rural Area,Burglary,7
2016-07-19,Rural Area,Vandalism,3
2016-07-19,Rural Area,Fraud,3
2016-07-19,Rural Area,Drug Offense,2
2016-07-19,City Center,Theft,6
2016-07-19,City Center,Assault,6
2016-07-19,City Center,Burglary,3
2016-07-19,City Center,Vandalism,5
2016-07-19,City Center,Fraud,4
2016-07-19,City Center,Drug Offense,5
2016-07-19,Industrial Zone,Theft,6
2016-07-19,Industrial Zone,Assault,4
2016-07-19,Industrial Zone,Burglary,4
2016-07-19,Industrial Zone,Vandalism,4
2016-07-19,Industrial Zone,Fraud,3
2016-07-19,Industrial Zone,Drug Offense,5
2016-07-20,Downtown,Theft,3
2016-07-20,Downtown,Assault,6
2016-07-20,Downtown,Burglary,4
2016-07-20,Downtown,Vandalism,6
2016-07-20,Downtown,Fraud,5
2016-07-20,Downtown,Drug Offense,4
2016-07-20,Suburb,Theft,5
2016-07-20,Suburb,Assault,7
2016-07-20,Suburb,Burglary,6
2016-07-20,Suburb,Vandalism,7
2016-07-20,Suburb,Fraud,5
2016-07-20,Suburb,Drug Offense,4
2016-07-20,Rural Area,Theft,4
2016-07-20,Rural Area,Assault,0
2016-07-20,Rural Area,Burglary,5
2016-07-20,Rural Area,Vandalism,6
2016-07-20,Rural Area,Fraud,6
2016-07-20,Rural Area,Drug Offense,3
2016-07-20,City Center,Theft,5
2016-07-20,City Center,Assault,5
2016-07-20,City Center,Burglary,0
2016-07-20,City Center,Vandalism,8
2016-07-20,City Center,Fraud,6
2016-07-20,City Center,Drug Offense,5
2016-07-20,Industrial Zone,Theft,5
2016-07-20,Industrial Zone,Assault,2
2016-07-20,Industrial Zone,Burglary,8
2016-07-20,Industrial Zone,Vandalism,5
2016-07-20,Industrial Zone,Fraud,4
2016-07-20,Industrial Zone,Drug Offense,4
2016-07-21,Downtown,Theft,6
2016-07-21,Downtown,Assault,3
2016-07-21,Downtown,Burglary,4
2016-07-21,Downtown,Vandalism,4
2016-07-21,Downtown,Fraud,7
2016-07-21,Downtown,Drug Offense,2
2016-07-21,Suburb,Theft,6
2016-07-21,Suburb,Assault,6
2016-07-21,Suburb,Burglary,8
2016-07-21,Suburb,Vandalism,3
2016-07-21,Suburb,Fraud,3
2016-07-21,Suburb,Drug Offense,3
2016-07-21,Rural Area,Theft,6
2016-07-21,Rural Area,Assault,4
2016-07-21,Rural Area,Burglary,0
2016-07-21,Rural Area,Vandalism,3
2016-07-21,Rural Area,Fraud,3
2016-07-21,Rural Area,Drug Offense,4
2016-07-21,City Center,Theft,7
2016-07-21,City Center,Assault,2
2016-07-21,City Center,Burglary,5
2016-07-21,City Center,Vandalism,3
2016-07-21,City Center,Fraud,3
2016-07-21,City Center,Drug Offense,6
2016-07-21,Industrial Zone,Theft,6
2016-07-21,Industrial Zone,Assault,5
2016-07-21,Industrial Zone,Burglary,8
2016-07-21,Industrial Zone,Vandalism,6
2016-07-21,Industrial Zone,Fraud,6
2016-07-21,Industrial Zone,Drug Offense,5
2016-07-22,Downtown,Theft,6
2016-07-22,Downtown,Assault,3
2016-07-22,Downtown,Burglary,6
2016-07-22,Downtown,Vandalism,3
2016-07-22,Downtown,Fraud,5
2016-07-22,Downtown,Drug Offense,6
2016-07-22,Suburb,Theft,3
2016-07-22,Suburb,Assault,4
2016-07-22,Suburb,Burglary,7
2016-07-22,Suburb,Vandalism,3
2016-07-22,Suburb,Fraud,5
2016-07-22,Suburb,Drug Offense,4
2016-07-22,Rural Area,Theft,4
2016-07-22,Rural Area,Assault,7
2016-07-22,Rural Area,Burglary,7
2016-07-22,Rural Area,Vandalism,4
2016-07-22,Rural Area,Fraud,8
2016-07-22,Rural Area,Drug Offense,5
2016-07-22,City Center,Theft,9
2016-07-22,City Center,Assault,2
2016-07-22,City Center,Burglary,7
2016-07-22,City Center,Vandalism,4
2016-07-22,City Center,Fraud,4
2016-07-22,City Center,Drug Offense,1
2016-07-22,Industrial Zone,Theft,7
2016-07-22,Industrial Zone,Assault,5
2016-07-22,Industrial Zone,Burglary,3
2016-07-22,Industrial Zone,Vandalism,2
2016-07-22,Industrial Zone,Fraud,6
2016-07-22,Industrial Zone,Drug Offense,5
2016-07-23,Downtown,Theft,4
2016-07-23,Downtown,Assault,5
2016-07-23,Downtown,Burglary,3
2016-07-23,Downtown,Vandalism,8
2016-07-23,Downtown,Fraud,6
2016-07-23,Downtown,Drug Offense,6
2016-07-23,Suburb,Theft,3
2016-07-23,Suburb,Assault,4
2016-07-23,Suburb,Burglary,6
2016-07-23,Suburb,Vandalism,5
2016-07-23,Suburb,Fraud,6
2016-07-23,Suburb,Drug Offense,4
2016-07-23,Rural Area,Theft,3
2016-07-23,Rural Area,Assault,6
2016-07-23,Rural Area,Burglary,4
2016-07-23,Rural Area,Vandalism,8
2016-07-23,Rural Area,Fraud,8
2016-07-23,Rural Area,Drug Offense,4
2016-07-23,City Center,Theft,6
2016-07-23,City Center,Assault,5
2016-07-23,City Center,Burglary,5
2016-07-23,City Center,Vandalism,4
2016-07-23,City Center,Fraud,2
2016-07-23,City Center,Drug Offense,7
2016-07-23,Industrial Zone,Theft,2
2016-07-23,Industrial Zone,Assault,3
2016-07-23,Industrial Zone,Burglary,4
2016-07-23,Industrial Zone,Vandalism,4
2016-07-23,Industrial Zone,Fraud,2
2016-07-23,Industrial Zone,Drug Offense,5
2016-07-24,Downtown,Theft,8
2016-07-24,Downtown,Assault,0
2016-07-24,Downtown,Burglary,5
2016-07-24,Downtown,Vandalism,5
2016-07-24,Downtown,Fraud,4
2016-07-24,Downtown,Drug Offense,7
2016-07-24,Suburb,Theft,7
2016-07-24,Suburb,Assault,4
2016-07-24,Suburb,Burglary,7
2016-07-24,Suburb,Vandalism,6
2016-07-24,Suburb,Fraud,5
2016-07-24,Suburb,Drug Offense,4
2016-07-24,Rural Area,Theft,8
2016-07-24,Rural Area,Assault,4
2016-07-24,Rural Area,Burglary,1
2016-07-24,Rural Area,Vandalism,8
2016-07-24,Rural Area,Fraud,6
2016-07-24,Rural Area,Drug Offense,5
2016-07-24,City Center,Theft,5
2016-07-24,City Center,Assault,1
2016-07-24,City Center,Burglary,4
2016-07-24,City Center,Vandalism,3
2016-07-24,City Center,Fraud,4
2016-07-24,City Center,Drug Offense,5
2016-07-24,Industrial Zone,Theft,7
2016-07-24,Industrial Zone,Assault,5
2016-07-24,Industrial Zone,Burglary,6
2016-07-24,Industrial Zone,Vandalism,3
2016-07-24,Industrial Zone,Fraud,6
2016-07-24,Industrial Zone,Drug Offense,8
2016-07-25,Downtown,Theft,5
2016-07-25,Downtown,Assault,5
2016-07-25,Downtown,Burglary,3
2016-07-25,Downtown,Vandalism,5
2016-07-25,Downtown,Fraud,5
2016-07-25,Downtown,Drug Offense,4
2016-07-25,Suburb,Theft,4
2016-07-25,Suburb,Assault,4
2016-07-25,Suburb,Burglary,5
2016-07-25,Suburb,Vandalism,4
2016-07-25,Suburb,Fraud,6
2016-07-25,Suburb,Drug Offense,1
2016-07-25,Rural Area,Theft,4
2016-07-25,Rural Area,Assault,4
2016-07-25,Rural Area,Burglary,5
2016-07-25,Rural Area,Vandalism,4
2016-07-25,Rural Area,Fraud,4
2016-07-25,Rural Area,Drug Offense,5
2016-07-25,City Center,Theft,6
2016-07-25,City Center,Assault,6
2016-07-25,City Center,Burglary,7
2016-07-25,City Center,Vandalism,3
2016-07-25,City Center,Fraud,6
2016-07-25,City Center,Drug Offense,3
2016-07-25,Industrial Zone,Theft,6
2016-07-25,Industrial Zone,Assault,4
2016-07-25,Industrial Zone,Burglary,3
2016-07-25,Industrial Zone,Vandalism,7
2016-07-25,Industrial Zone,Fraud,2
2016-07-25,Industrial Zone,Drug Offense,0
2016-07-26,Downtown,Theft,5
2016-07-26,Downtown,Assault,7
2016-07-26,Downtown,Burglary,3
2016-07-26,Downtown,Vandalism,5
2016-07-26,Downtown,Fraud,2
2016-07-26,Downtown,Drug Offense,6
2016-07-26,Suburb,Theft,2
2016-07-26,Suburb,Assault,4
2016-07-26,Suburb,Burglary,1
2016-07-26,Suburb,Vandalism,3
2016-07-26,Suburb,Fraud,2
2016-07-26,Suburb,Drug Offense,5
2016-07-26,Rural Area,Theft,6
2016-07-26,Rural Area,Assault,2
2016-07-26,Rural Area,Burglary,2
2016-07-26,Rural Area,Vandalism,7
2016-07-26,Rural Area,Fraud,4
2016-07-26,Rural Area,Drug Offense,6
2016-07-26,City Center,Theft,1
2016-07-26,City Center,Assault,4
2016-07-26,City Center,Burglary,3
2016-07-26,City Center,Vandalism,5
2016-07-26,City Center,Fraud,2
2016-07-26,City Center,Drug Offense,3
2016-07-26,Industrial Zone,Theft,4
2016-07-26,Industrial Zone,Assault,5
2016-07-26,Industrial Zone,Burglary,4
2016-07-26,Industrial Zone,Vandalism,1
2016-07-26,Industrial Zone,Fraud,3
2016-07-26,Industrial Zone,Drug Offense,3
2016-07-27,Downtown,Theft,5
2016-07-27,Downtown,Assault,6
2016-07-27,Downtown,Burglary,5
2016-07-27,Downtown,Vandalism,2
2016-07-27,Downtown,Fraud,3
2016-07-27,Downtown,Drug Offense,8
2016-07-27,Suburb,Theft,3
2016-07-27,Suburb,Assault,7
2016-07-27,Suburb,Burglary,4
2016-07-27,Suburb,Vandalism,2
2016-07-27,Suburb,Fraud,6
2016-07-27,Suburb,Drug Offense,4
2016-07-27,Rural Area,Theft,5
2016-07-27,Rural Area,Assault,3
2016-07-27,Rural Area,Burglary,5
2016-07-27,Rural Area,Vandalism,5
2016-07-27,Rural Area,Fraud,5
2016-07-27,Rural Area,Drug Offense,6
2016-07-27,City Center,Theft,3
2016-07-27,City Center,Assault,5
2016-07-27,City Center,Burglary,4
2016-07-27,City Center,Vandalism,3
2016-07-27,City Center,Fraud,2
2016-07-27,City Center,Drug Offense,4
2016-07-27,Industrial Zone,Theft,4
2016-07-27,Industrial Zone,Assault,7
2016-07-27,Industrial Zone,Burglary,6
2016-07-27,Industrial Zone,Vandalism,2
2016-07-27,Industrial Zone,Fraud,4
2016-07-27,Industrial Zone,Drug Offense,8
2016-07-28,Downtown,Theft,3
2016-07-28,Downtown,Assault,8
2016-07-28,Downtown,Burglary,3
2016-07-28,Downtown,Vandalism,6
2016-07-28,Downtown,Fraud,8
2016-07-28,Downtown,Drug Offense,7
2016-07-28,Suburb,Theft,4
2016-07-28,Suburb,Assault,5
2016-07-28,Suburb,Burglary,3
2016-07-28,Suburb,Vandalism,4
2016-07-28,Suburb,Fraud,5
2016-07-28,Suburb,Drug Offense,8
2016-07-28,Rural Area,Theft,6
2016-07-28,Rural Area,Assault,7
2016-07-28,Rural Area,Burglary,4
2016-07-28,Rural Area,Vandalism,8
2016-07-28,Rural Area,Fraud,1
2016-07-28,Rural Area,Drug Offense,2
2016-07-28,City Center,Theft,4
2016-07-28,City Center,Assault,4
2016-07-28,City Center,Burglary,3
2016-07-28,City Center,Vandalism,4
2016-07-28,City Center,Fraud,6
2016-07-28,City Center,Drug Offense,5
2016-07-28,Industrial Zone,Theft,1
2016-07-28,Industrial Zone,Assault,6
2016-07-28,Industrial Zone,Burglary,6
2016-07-28,Industrial Zone,Vandalism,6
2016-07-28,Industrial Zone,Fraud,6
2016-07-28,Industrial Zone,Drug Offense,4
2016-07-29,Downtown,Theft,6
2016-07-29,Downtown,Assault,4
2016-07-29,Downtown,Burglary,7
2016-07-29,Downtown,Vandalism,2
2016-07-29,Downtown,Fraud,7
2016-07-29,Downtown,Drug Offense,6
2016-07-29,Suburb,Theft,4
2016-07-29,Suburb,Assault,7
2016-07-29,Suburb,Burglary,6
2016-07-29,Suburb,Vandalism,4
2016-07-29,Suburb,Fraud,5
2016-07-29,Suburb,Drug Offense,5
2016-07-29,Rural Area,Theft,3
2016-07-29,Rural Area,Assault,4
2016-07-29,Rural Area,Burglary,7
2016-07-29,Rural Area,Vandalism,1
2016-07-29,Rural Area,Fraud,4
2016-07-29,Rural Area,Drug Offense,7
2016-07-29,City Center,Theft,7
2016-07-29,City Center,Assault,5
2016-07-29,City Center,Burglary,4
2016-07-29,City Center,Vandalism,5
2016-07-29,City Center,Fraud,4
2016-07-29,City Center,Drug Offense,6
2016-07-29,Industrial Zone,Theft,5
2016-07-29,Industrial Zone,Assault,6
2016-07-29,Industrial Zone,Burglary,7
2016-07-29,Industrial Zone,Vandalism,3
2016-07-29,Industrial Zone,Fraud,4
2016-07-29,Industrial Zone,Drug Offense,3
2016-07-30,Downtown,Theft,6
2016-07-30,Downtown,Assault,6
2016-07-30,Downtown,Burglary,5
2016-07-30,Downtown,Vandalism,8
2016-07-30,Downtown,Fraud,5
2016-07-30,Downtown,Drug Offense,3
2016-07-30,Suburb,Theft,4
2016-07-30,Suburb,Assault,6
2016-07-30,Suburb,Burglary,7
2016-07-30,Suburb,Vandalism,1
2016-07-30,Suburb,Fraud,4
2016-07-30,Suburb,Drug Offense,6
2016-07-30,Rural Area,Theft,2
2016-07-30,Rural Area,Assault,5
2016-07-30,Rural Area,Burglary,4
2016-07-30,Rural Area,Vandalism,9
2016-07-30,Rural Area,Fraud,2
2016-07-30,Rural Area,Drug Offense,3
2016-07-30,City Center,Theft,6
2016-07-30,City Center,Assault,5
2016-07-30,City Center,Burglary,6
2016-07-30,City Center,Vandalism,5
2016-07-30,City Center,Fraud,8
2016-07-30,City Center,Drug Offense,6
2016-07-30,Industrial Zone,Theft,1
2016-07-30,Industrial Zone,Assault,3
2016-07-30,Industrial Zone,Burglary,7
2016-07-30,Industrial Zone,Vandalism,2
2016-07-30,Industrial Zone,Fraud,0
2016-07-30,Industrial Zone,Drug Offense,6
2016-07-31,Downtown,Theft,3
2016-07-31,Downtown,Assault,7
2016-07-31,Downtown,Burglary,2
2016-07-31,Downtown,Vandalism,6
2016-07-31,Downtown,Fraud,1
2016-07-31,Downtown,Drug Offense,6
2016-07-31,Suburb,Theft,4
2016-07-31,Suburb,Assault,2
2016-07-31,Suburb,Burglary,7
2016-07-31,Suburb,Vandalism,4
2016-07-31,Suburb,Fraud,7
2016-07-31,Suburb,Drug Offense,5
2016-07-31,Rural Area,Theft,5
2016-07-31,Rural Area,Assault,6
2016-07-31,Rural Area,Burglary,3
2016-07-31,Rural Area,Vandalism,7
2016-07-31,Rural Area,Fraud,3
2016-07-31,Rural Area,Drug Offense,6
2016-07-31,City Center,Theft,4
2016-07-31,City Center,Assault,3
2016-07-31,City Center,Burglary,5
2016-07-31,City Center,Vandalism,6
2016-07-31,City Center,Fraud,3
2016-07-31,City Center,Drug Offense,5
2016-07-31,Industrial Zone,Theft,4
2016-07-31,Industrial Zone,Assault,4
2016-07-31,Industrial Zone,Burglary,6
2016-07-31,Industrial Zone,Vandalism,5
2016-07-31,Industrial Zone,Fraud,1
2016-07-31,Industrial Zone,Drug Offense,4
2016-08-01,Downtown,Theft,3
2016-08-01,Downtown,Assault,3
2016-08-01,Downtown,Burglary,5
2016-08-01,Downtown,Vandalism,4
2016-08-01,Downtown,Fraud,3
2016-08-01,Downtown,Drug Offense,1
2016-08-01,Suburb,Theft,5
2016-08-01,Suburb,Assault,0
2016-08-01,Suburb,Burglary,3
2016-08-01,Suburb,Vandalism,5
2016-08-01,Suburb,Fraud,3
2016-08-01,Suburb,Drug Offense,4
2016-08-01,Rural Area,Theft,5
2016-08-01,Rural Area,Assault,3
2016-08-01,Rural Area,Burglary,3
2016-08-01,Rural Area,Vandalism,5
2016-08-01,Rural Area,Fraud,7
2016-08-01,Rural Area,Drug Offense,7
2016-08-01,City Center,Theft,4
2016-08-01,City Center,Assault,2
2016-08-01,City Center,Burglary,4
2016-08-01,City Center,Vandalism,4
2016-08-01,City Center,Fraud,5
2016-08-01,City Center,Drug Offense,6
2016-08-01,Industrial Zone,Theft,7
2016-08-01,Industrial Zone,Assault,8
2016-08-01,Industrial Zone,Burglary,3
2016-08-01,Industrial Zone,Vandalism,7
2016-08-01,Industrial Zone,Fraud,4
2016-08-01,Industrial Zone,Drug Offense,2
2016-08-02,Downtown,Theft,6
2016-08-02,Downtown,Assault,7
2016-08-02,Downtown,Burglary,7
2016-08-02,Downtown,Vandalism,2
2016-08-02,Downtown,Fraud,5
2016-08-02,Downtown,Drug Offense,5
2016-08-02,Suburb,Theft,3
2016-08-02,Suburb,Assault,8
2016-08-02,Suburb,Burglary,2
2016-08-02,Suburb,Vandalism,3
2016-08-02,Suburb,Fraud,6
2016-08-02,Suburb,Drug Offense,7
2016-08-02,Rural Area,Theft,4
2016-08-02,Rural Area,Assault,6
2016-08-02,Rural Area,Burglary,5
2016-08-02,Rural Area,Vandalism,3
2016-08-02,Rural Area,Fraud,2
2016-08-02,Rural Area,Drug Offense,5
2016-08-02,City Center,Theft,6
2016-08-02,City Center,Assault,3
2016-08-02,City Center,Burglary,0
2016-08-02,City Center,Vandalism,4
2016-08-02,City Center,Fraud,5
2016-08-02,City Center,Drug Offense,6
2016-08-02,Industrial Zone,Theft,4
2016-08-02,Industrial Zone,Assault,4
2016-08-02,Industrial Zone,Burglary,7
2016-08-02,Industrial Zone,Vandalism,3
2016-08-02,Industrial Zone,Fraud,2
2016-08-02,Industrial Zone,Drug Offense,3
2016-08-03,Downtown,Theft,7
2016-08-03,Downtown,Assault,5
2016-08-03,Downtown,Burglary,3
2016-08-03,Downtown,Vandalism,2
2016-08-03,Downtown,Fraud,9
2016-08-03,Downtown,Drug Offense,5
2016-08-03,Suburb,Theft,3
2016-08-03,Suburb,Assault,9
2016-08-03,Suburb,Burglary,6
2016-08-03,Suburb,Vandalism,4
2016-08-03,Suburb,Fraud,7
2016-08-03,Suburb,Drug Offense,3
2016-08-03,Rural Area,Theft,2
2016-08-03,Rural Area,Assault,0
2016-08-03,Rural Area,Burglary,5
2016-08-03,Rural Area,Vandalism,3
2016-08-03,Rural Area,Fraud,5
2016-08-03,Rural Area,Drug Offense,4
2016-08-03,City Center,Theft,6
2016-08-03,City Center,Assault,5
2016-08-03,City Center,Burglary,3
2016-08-03,City Center,Vandalism,4
2016-08-03,City Center,Fraud,8
2016-08-03,City Center,Drug Offense,4
2016-08-03,Industrial Zone,Theft,8
2016-08-03,Industrial Zone,Assault,6
2016-08-03,Industrial Zone,Burglary,5
2016-08-03,Industrial Zone,Vandalism,6
2016-08-03,Industrial Zone,Fraud,8
2016-08-03,Industrial Zone,Drug Offense,3
2016-08-04,Downtown,Theft,8
2016-08-04,Downtown,Assault,7
2016-08-04,Downtown,Burglary,5
2016-08-04,Downtown,Vandalism,8
2016-08-04,Downtown,Fraud,5
2016-08-04,Downtown,Drug Offense,4
2016-08-04,Suburb,Theft,7
2016-08-04,Suburb,Assault,3
2016-08-04,Suburb,Burglary,6
2016-08-04,Suburb,Vandalism,2
2016-08-04,Suburb,Fraud,3
2016-08-04,Suburb,Drug Offense,4
2016-08-04,Rural Area,Theft,3
2016-08-04,Rural Area,Assault,8
2016-08-04,Rural Area,Burglary,4
2016-08-04,Rural Area,Vandalism,4
2016-08-04,Rural Area,Fraud,4
2016-08-04,Rural Area,Drug Offense,4
2016-08-04,City Center,Theft,3
2016-08-04,City Center,Assault,7
2016-08-04,City Center,Burglary,3
2016-08-04,City Center,Vandalism,6
2016-08-04,City Center,Fraud,6
2016-08-04,City Center,Drug Offense,5
2016-08-04,Industrial Zone,Theft,5
2016-08-04,Industrial Zone,Assault,5
2016-08-04,Industrial Zone,Burglary,5
2016-08-04,Industrial Zone,Vandalism,0
2016-08-04,Industrial Zone,Fraud,4
2016-08-04,Industrial Zone,Drug Offense,8
2016-08-05,Downtown,Theft,4
2016-08-05,Downtown,Assault,6
2016-08-05,Downtown,Burglary,6
2016-08-05,Downtown,Vandalism,5
2016-08-05,Downtown,Fraud,2
2016-08-05,Downtown,Drug Offense,3
2016-08-05,Suburb,Theft,6
2016-08-05,Suburb,Assault,4
2016-08-05,Suburb,Burglary,7
2016-08-05,Suburb,Vandalism,8
2016-08-05,Suburb,Fraud,7
2016-08-05,Suburb,Drug Offense,5
2016-08-05,Rural Area,Theft,4
2016-08-05,Rural Area,Assault,5
2016-08-05,Rural Area,Burglary,6
2016-08-05,Rural Area,Vandalism,3
2016-08-05,Rural Area,Fraud,6
2016-08-05,Rural Area,Drug Offense,6
2016-08-05,City Center,Theft,3
2016-08-05,City Center,Assault,4
2016-08-05,City Center,Burglary,4
2016-08-05,City Center,Vandalism,8
2016-08-05,City Center,Fraud,6
2016-08-05,City Center,Drug Offense,6
2016-08-05,Industrial Zone,Theft,8
2016-08-05,Industrial Zone,Assault,5
2016-08-05,Industrial Zone,Burglary,7
2016-08-05,Industrial Zone,Vandalism,5
2016-08-05,Industrial Zone,Fraud,6
2016-08-05,Industrial Zone,Drug Offense,4
2016-08-06,Downtown,Theft,0
2016-08-06,Downtown,Assault,5
2016-08-06,Downtown,Burglary,6
2016-08-06,Downtown,Vandalism,6
2016-08-06,Downtown,Fraud,9
2016-08-06,Downtown,Drug Offense,3
2016-08-06,Suburb,Theft,5
2016-08-06,Suburb,Assault,0
2016-08-06,Suburb,Burglary,4
2016-08-06,Suburb,Vandalism,6
2016-08-06,Suburb,Fraud,4
2016-08-06,Suburb,Drug Offense,5
2016-08-06,Rural Area,Theft,4
2016-08-06,Rural Area,Assault,3
2016-08-06,Rural Area,Burglary,3
2016-08-06,Rural Area,Vandalism,5
2016-08-06,Rural Area,Fraud,10
2016-08-06,Rural Area,Drug Offense,4
2016-08-06,City Center,Theft,6
2016-08-06,City Center,Assault,6
2016-08-06,City Center,Burglary,4
2016-08-06,City Center,Vandalism,5
2016-08-06,City Center,Fraud,5
2016-08-06,City Center,Drug Offense,2
2016-08-06,Industrial Zone,Theft,4
2016-08-06,Industrial Zone,Assault,8
2016-08-06,Industrial Zone,Burglary,4
2016-08-06,Industrial Zone,Vandalism,7
2016-08-06,Industrial Zone,Fraud,5
2016-08-06,Industrial Zone,Drug Offense,6
2016-08-07,Downtown,Theft,3
2016-08-07,Downtown,Assault,6
2016-08-07,Downtown,Burglary,6
2016-08-07,Downtown,Vandalism,1
2016-08-07,Downtown,Fraud,7
2016-08-07,Downtown,Drug Offense,5
2016-08-07,Suburb,Theft,6
2016-08-07,Suburb,Assault,2
2016-08-07,Suburb,Burglary,5
2016-08-07,Suburb,Vandalism,3
2016-08-07,Suburb,Fraud,2
2016-08-07,Suburb,Drug Offense,6
2016-08-07,Rural Area,Theft,5
2016-08-07,Rural Area,Assault,0
2016-08-07,Rural Area,Burglary,5
2016-08-07,Rural Area,Vandalism,3
2016-08-07,Rural Area,Fraud,5
2016-08-07,Rural Area,Drug Offense,3
2016-08-07,City Center,Theft,1
2016-08-07,City Center,Assault,7
2016-08-07,City Center,Burglary,4
2016-08-07,City Center,Vandalism,5
2016-08-07,City Center,Fraud,3
2016-08-07,City Center,Drug Offense,5
2016-08-07,Industrial Zone,Theft,2
2016-08-07,Industrial Zone,Assault,4
2016-08-07,Industrial Zone,Burglary,6
2016-08-07,Industrial Zone,Vandalism,5
2016-08-07,Industrial Zone,Fraud,4
2016-08-07,Industrial Zone,Drug Offense,6
2016-08-08,Downtown,Theft,6
2016-08-08,Downtown,Assault,7
2016-08-08,Downtown,Burglary,3
2016-08-08,Downtown,Vandalism,3
2016-08-08,Downtown,Fraud,5
2016-08-08,Downtown,Drug Offense,5
2016-08-08,Suburb,Theft,5
2016-08-08,Suburb,Assault,4
2016-08-08,Suburb,Burglary,7
2016-08-08,Suburb,Vandalism,5
2016-08-08,Suburb,Fraud,6
2016-08-08,Suburb,Drug Offense,9
2016-08-08,Rural Area,Theft,4
2016-08-08,Rural Area,Assault,4
2016-08-08,Rural Area,Burglary,3
2016-08-08,Rural Area,Vandalism,6
2016-08-08,Rural Area,Fraud,7
2016-08-08,Rural Area,Drug Offense,5
2016-08-08,City Center,Theft,2
2016-08-08,City Center,Assault,5
2016-08-08,City Center,Burglary,4
2016-08-08,City Center,Vandalism,5
2016-08-08,City Center,Fraud,1
2016-08-08,City Center,Drug Offense,7
2016-08-08,Industrial Zone,Theft,5
2016-08-08,Industrial Zone,Assault,6
2016-08-08,Industrial Zone,Burglary,4
2016-08-08,Industrial Zone,Vandalism,1
2016-08-08,Industrial Zone,Fraud,5
2016-08-08,Industrial Zone,Drug Offense,3
